Year,Status,Award,Media,Media2,Name,Url,Error
2010,Winner,Outstanding Use of Emerging Platforms,NPR,,Mobile Applications,http://www.npr.org/services/mobile/,200
2010,Winner,Gannett Foundation Award for Technical Innovation in the Service of Digital Journalism,NPR,,,http://www.npr.org/blogs/inside/2010/04/12/125882632/api-usage-and-metrics,200
2010,Winner,General Excellence in Online Journalism (Non-English) Small Site,OWNI,,,http://owni.fr/,200
2010,Winner,Gannett Foundation Award for Innovative Investigative Journalism Small Site,ProPublica,New Orleans Times,Law and Disorder,http://www.propublica.org/nola,200
2010,Winner,Online Commentary/Blogging Medium Site,Salon,,Glenn Greenwald,http://www.salon.com/news/opinion/glenn_greenwald/2010/06/18/wikileaks,200
2010,Winner,Knight Award for Public Service,Herald Tribune,,Flipping Fraud,http://www.heraldtribune.com/flipping,301
2010,Winner,Multimedia Feature Presentation Medium Site,The John F. Kennedy Presidential Library Museum |  Domani Studios and The Martin Agency and AOL |  AOL News |  AOL SHOUTcast,,We Choose the Moon,http://wechoosethemoon.org/,200
2010,Winner,Online Video Journalism Medium Site,Las Vegas Sun,,Bottoming Out,http://www.lasvegassun.com/gambling-addiction/,301
2010,Winner,General Excellence in Online Journalism Medium Site,Las Vegas Sun,,,http://www.lasvegassun.com/,301
2010,Winner,Breaking News Small Site,Tennessean,,Nashville Flood,http://www.tennessean.com/section/NEWS0101,200
2010,Winner,General Excellence in Online Journalism Small Site,Texas Tribune,,,http://www.texastribune.org/,200
2010,Winner,Online Video Journalism Large Site,Toronto Star,,William and the Windmill,http://www.thestar.com/videozone/737443,200
2010,Winner,Multimedia Feature Presentation Student,University of California,,A Seed is Forever,http://martinricard.com/2010/05/04/a-seed-is-forever/,verified
2010,Winner,Online Topical Reporting/Blogging Small Site,voiceofsandiego.org,,Building a Community around Education Coverage,http://www.voiceofsandiego.org/education/teacher_placement/,200
2010,Winner,Specialty Site Journalism Independent,WebMD,,theheart.org,http://www.theheart.org/,200
2010,Winner,Community Collaboration,West Seattle Blog,,West Seattle’s only 24/7 news source,http://westseattleblog.com/,200
2010,Winner,Online Video Journalism Small Site,Yale Environment 360,,Leveling Appalachia: The Legacy of Mountaintop Removal Mining,http://e360.yale.edu/content/feature.msp?id=2198,verified
2011,Finalist,,20minutos,,,http://www.20minutos.es/,200
2011,Finalist,,Al Jazeera,,,http://www.aljazeera.com/,200
2011,Finalist,,Associated Press,,Congresswoman Shot,http://contests.ap.org/ona/giffords/,timeout
2011,Finalist,,California Watch,Center for Investigative Reporting,On Shaky Ground,http://www.californiawatch.org/earthquakes,200
2011,Finalist,,California Watch,Center for Investigative Reporting,On Shaky Ground,http://www.californiawatch.org/earthquakes,200
2011,Finalist,,Center for Investigative Reporting,California Watch,The Price of Gas,http://californiawatch.org/dailyreport/us-gas-artificially-cheap-what-we-dont-pay-pump-10692,verified
2011,Finalist,,California Watch,Center for Investigative Reporting,,http://www.californiawatch.org,200
2011,Finalist,,CBC News,,,http://www.cbc.ca/news/,200
2011,Finalist,,Center for Investigative Reporting,Paperny Films,The Civil Rights Cold Case Project,http://coldcases.org,verified
2011,Finalist,,Chicago Tribune,,Deadly Neglect,http://www.chicagotribune.com/health/neglect/,200
2011,Finalist,,CNN,,LZ Granderson,http://www.cnn.com,200
2011,Finalist,,Investigate West,,Lifesaving Drugs,http://www.invw.org/chemo-workers,301
2011,Finalist,,e-thePeople,,Power to the People: Voter Education for All,http://www.thevoterguide.org,200
2011,Finalist,,El Nuevo Herald,,,http://www.elnuevoherald.com,200
2011,Finalist,,ESPN,,OTL: Painkiller Misuse Numbs NFL Pain,http://sports.espn.go.com/espn/eticket/story?page=110128/PainkillersNews,200
2011,Finalist,,Frontline,,,http://www.pbs.org/wgbh/pages/frontline/,200
2011,Finalist,,G1,,,http://g1.globo.com,verified
2011,Finalist,,Georgetown University,Center for Public Integrity’s International Consortium of Investigative Journalists,The Truth Left Behind: Inside the Kidnapping and Murder of Daniel Pearl: Pearl Project,http://treesaver.publicintegrity.org/daniel_pearl,200
2011,Finalist,,Global Edmonton,,Slave Lake Wildfires in Northern Alberta,http://www.globaltvedmonton.com/topics/wildfires/,200
2011,Finalist,,Cheap Shrimp,,Hidden Costs,http://www.internationalreporting.org/shrimp,301
2011,Finalist,,Huffington Post,,How Are Local Municipalities Impacted by The Great Recession,http://www.huffingtonpost.com/2010/12/15/municipal-debt-crisis-hamtramck_n_797236.html,301
2011,Finalist,,IEEE Spectrum,,Institute of Electrical and Electronics Engineers,http://spectrum.ieee.org,200
2011,Finalist,,Il Tirreno,,,http://iltirreno.gelocal.it/,verified
2011,Finalist,,Knight Center for International Media,University of Miami,Vwa Fanm: Stories on Statelessness and Migration,http://vwafanm.glocalstories.org/,200
2011,Finalist,,NPR,KQED,MindShift: How We Will Learn,http://mindshift.kqed.org/,verified
2011,Finalist,,Las Vegas Sun,,The Closing of the Sahara,http://www.lasvegassun.com/sahara/,301
2011,Finalist,,Las Vegas Sun,,,http://www.lasvegassun.com/,301
2011,Finalist,,Los Angeles Times,,Breach of Faith,http://www.latimes.com/bell,301
2011,Finalist,,Los Angeles Times,,Quieting Dylan’s Brain,"http://www.latimes.com/news/local/la-me-dylan-html,0,7736750.htmlstory",301
2011,Finalist,,Los Angeles Times,,Chasing the Swell,http://framework.latimes.com/2010/11/15/a-videographer%E2%80%99s-awesomely-busy-year-the-making-of-chasing-the-swell/,verified
2011,Finalist,,Los Angeles Times,,Crime L.A.,http://projects.latimes.com/mapping-la/crime/,200
2011,Finalist,,Los Angeles Times,,California Budget Balancer,http://www.latimes.com/news/local/budget/,301
2011,Finalist,,New York Times,,A Year at War,http://www.nytimes.com/yearatwar,200
2011,Finalist,,New York Times,,,http://www.nytimes.com,200
2011,Finalist,,New York Times,,Video Portraiture,http://www.nytimes.com/interactive/2010/08/29/magazine/womens-tennis.html,verified
2011,Finalist,,The Center for Public Integrity,News21,Breakdown: Traveling Dangerously in America,http://national.news21.com/,verified
2011,Finalist,,News21,,Apart from War,http://www.apartfromwar.org/,200
2011,Finalist,,OnEarth,,,http://www.onearth.org,200
2011,Finalist,,Open File,,The Poppy File,http://toronto.openfile.ca/remembrance_day,200
2011,Finalist,,NPR,Oregon Public Broadcasting,Ecotrope: Fresh Ideas on Nature and Community,http://ecotrope.opb.org/,verified
2011,Finalist,,Pittsburgh Post Gazette,,The ’60 Bucs (Parts 4-7),http://www.post-gazette.com/slides/60Bucs_Part1/index.html,200
2011,Finalist,,ProducerMatthew.com,,Aggregation Breaking News – Tohoku Earthquake and Tsunami 2011,http://producermatthew.com/japanquake,200
2011,Finalist,,ProPublica,,Dollars for Doctors,http://projects.propublica.org/docdollars/,200
2011,Finalist,,ProPublica,,,http://www.propublica.org/,200
2011,Finalist,,Huffington Post,,Providing A Voice of Authority for the Everyman,http://www.huffingtonpost.com/2011/02/02/goldman-report-america-lost-decades_n_817622.html,301
2011,Finalist,,Radio Free Europe,Radio Liberty,Persian Letters,http://www.rferl.org/,200
2011,Finalist,,ReportingonHealth.org,,Doctors Behaving Badly: Shedding Light on Poor Doctor Oversight by Medical Boards,http://www.reportingonhealth.org/blogs/doctors-behaving-badly-medical-boards-should-drop-stone-tools-join-digital-age,200
2011,Finalist,,San Jose Mercury News,,Torn Apart,http://www.mercurynews.com/torn-apart,200
2011,Finalist,,SciGuy,,Eric Berger,http://blog.chron.com/sciguy,verified
2011,Finalist,,ScraperWiki,,,http://www.scraperwiki.com,200
2011,Finalist,,ScribbleLive,,,http://www.scribblelive.com/,200
2011,Finalist,,Roger Simon,,Simon Says,http://www.politico.com/news/stories/1110/45702.html,200
2011,Finalist,,Slate,,What Really Happened to Phoebe Prince?,http://www.slate.com/id/2260952/entry/2260953/,200
2011,Finalist,,Social Media Coverage,,Helen Popkin,http://helenaspopkin.newsvine.com/,verified
2011,Finalist,,Andy Carvin,,Social Media's Arab Spring,http://twitter.com/acarvin,200
2011,Finalist,,Syracuse University S.I. Newhouse School of Public Communications,,The World Journalism Project,http://worldjournalism.syr.edu/,200
2011,Finalist,,Oklahoman,,,http://www.newsok.com/,200
2011,Finalist,,Philadelphia Inquirer,,Assault on Learning,http://www.philly.com/schoolviolence,200
2011,Finalist,,Seattle Times,,Nancy Leson’s All You Can Eat blog,http://seattletimes.nwsource.com/html/allyoucaneat/,200
2011,Finalist,,Texas Tribune,,,http://www.texastribune.org/,200
2011,Finalist,,Tiziano Project,,,http://360.tizianoproject.org,verified
2011,Finalist,,Toronto Star,,Life on the Line,http://www.thestar.com/videozone/881951--life-in-the-line,200
2011,Finalist,,Vancouver Sun,,Stanley Cup Hockey Riots in Vancouver,http://www.vancouversun.com/sports/hockey/vancouver-canucks/stanleycup/index.html,200
2011,Finalist,,Wall Street Journal,,Japan Earthquake,http://blogs.wsj.com/japanrealtime/tag/earthquake/page/17/,verified
2011,Finalist,,Wall Street Journal,,,http://online.wsj.com,200
2011,Finalist,,Then and Now,,Hurricane Katrina,http://www.cnn.com/SPECIALS/2010/katrina.five.years/interactive/then.and.now/index.html,200
2011,Finalist,,New York Times,,The Earthquake Tsunami and Nuclear Crisis in Japan,http://graphics8.nytimes.com/packages/html/special/HP-03132011-11pm.html,verified
2011,Finalist,,University of Miami School of Communication,,Overtown: Inside/Out,http://Overtowner.com,200
2011,Finalist,,University of Miami School of Communication,,Haiti’s Lost Children,http://www.haitiedstories.org,301
2011,Finalist,,University of Miami School of Communication,,Florida Cowboys,http://florida-cowboys.com/,verified
2011,Finalist,,University of Miami School of Communication,,Giants of the Seas: Jamaica Meets the Mega-Ships,http://giantsoftheseas.com/stories/,timeout
2011,Finalist,,University of North Carolina,Universidad Pontifica de Argentina,Now What Argentina,http://www.nowwhatargentina.org,200
2011,Finalist,,USA TODAY,,USATODAY Travel,http://travel.usatoday.com/index,200
2011,Finalist,,Washington Post,,Top Secret America,http://www.washingtonpost.com/topsecretamerica,200
2011,Finalist,,WESH,,Casey Anthony Extended Coverage,http://www.wesh.com/casey-anthony-extended-coverage/index.html,200
2011,Finalist,,Yale Environment 360,,,http://e360.yale.edu/,verified
2011,Finalist,,Yale Environment 360,MediaStorm,When the Water Ends,http://e360.yale.edu/feature/when_the_water_ends_africas_climate_conflicts/2331/,verified
2011,Winner,Online Topical Reporting/Blogging Medium Site,5 NBC Chicago,,Ward Room,http://www.nbcchicago.com/blogs/ward-room/,200
2011,Winner,Breaking News Large Site,Al Jazeera,,Coverage of the Uprisings in Egypt,http://www.aljazeera.net/english,200
2011,Winner,Knight Award for Public Service,Asbury Park Press,,Barnegat Bay Under Stress,http://special.app.com/special/barnegatbay/,200
2011,Winner,General Excellence in Online Journalism Large Site,BBC News,,,http://www.bbc.co.uk/news/,200
2011,Winner,Multimedia Feature Presentation Medium Site,CBC News,,Exile Without End: Palestinians in Lebanon,http://www.cbc.ca/news/interactives/shatila/,200
2011,Winner,Online Video Journalism Medium Site,CBC News,,Exile Without End: Palestinians in Lebanon,http://www.cbc.ca/news/interactives/shatila/,200
2011,Winner,Online Topical Reporting/Blogging Small Site,Center for Responsive Politics,,,http://www.opensecrets.org/,200
2011,Winner,Online Topical Reporting/Blogging Large Site,CNN,,CNN Belief Blog,http://www.cnn.com/belief,200
2011,Winner,Multimedia Feature Presentation Small Site,Council on Foreign Relations,MediaStorm,Crisis Guide: Pakistan,http://www.cfr.org/pakistanguide,200
2011,Winner,Specialty Site Journalism Independent,Education Week,,Editorial Projects in Education,http://www.edweek.org/,200
2011,Winner,Gannett Foundation Award for Technical Innovation in the Service of Digital Journalism,Flipboard,,,http://www.flipboard.com/,200
2011,Winner,General Excellence in Online Journalism (Non-English) Large Site,Lanacion.com,,,http://www.lanacion.com/,301
2011,Winner,Gannett Foundation Award for Innovative Investigative Journalism Large Site,Los Angeles Times,,Breach of Faith,http://www.latimes.com/bell,301
2011,Winner,Online Video Journalism Large Site,Los Angeles Times,,Caught in the Crossfire: Victims of Gang Violence,http://www.latimes.com/victims,301
2011,Winner,Online Video Journalism Small Site,News21,,Powering a Nation: Spilling Over,http://poweringanation.org/index.php/spilling-over.html,200
2011,Winner,General Excellence in Online Journalism Micro Site,NJ Spotlight,,,http://www.njspotlight.com/stories/10/1018/2338/,200
2011,Winner,Multimedia Feature Presentation Student,Northwestern University,,Global Warning,http://global-warning.org/,verified
2011,Winner,Specialty Site Journalism Affiliated,NPR,,NPR Music,http://www.npr.org/music/,200
2011,Winner,General Excellence in Online Journalism (Non-English) Small Site,OWNI,,,http://owni.fr/,200
2011,Winner,Gannett Foundation Award for Innovative Investigative Journalism Small Site,ProPublica,,Dialysis,http://www.propublica.org/series/dialysis,200
2011,Winner,General Excellence in Online Journalism Medium Site,Globe and Mail,,,http://www.globeandmail.com/,200
2011,Winner,Online Commentary/Blogging Large Site,Huffington Post,,Arianna Huffington,http://www.huffingtonpost.com/the-media-gets-it-wrong-o_b_797436.html,301
2011,Winner,Community Collaboration,Tiziano Project,,The Tiziano Project | 360 Kurdistan,http://360.tizianoproject.org/,verified
2011,Winner,Online Video Journalism Student,University of Miami School of Communication,,Haiti’s Lost Children,http://www.haitiedstories.org/,301
2011,Winner,General Excellence in Online Journalism Small Site,voiceofsandiego.org,,,http://www.voiceofsandiego.org/,200
2011,Winner,Multimedia Feature Presentation Large Site,Washington Post,,Traumatic Brain Injury: Coming Home a Different Person,http://www.washingtonpost.com/tbi,200
2011,Winner,Breaking News Small Site,WNYC,,A Snow Storm Hits New York and WNYC Listeners Map the Cleanup,http://www.wnyc.org/articles/wnyc-news-2/2010/dec/30/mapping-storm-clean/,200
2011,Winner,Outstanding Informational Graphic or Data Visualization Professional,Zeit Online,,Tell-All Telephone,http://www.zeit.de/datenschutz/malte-spitz-data-retention,200
2012,Finalist,,20 Years Later,,The L.A. Riots,http://www.latimes.com/news/local/1992riots/,301
2012,Finalist,,20minutos.es,,To Understand the Crisis,http://www.20minutos.es/minuteca/para-entender-la-crisis/,200
2012,Finalist,,20minutos.es,,,http://www.20minutos.es/,200
2012,Finalist,,ABC Open,,Aftermath Special Presentation,http://open.abc.net.au/projects/aftermath-08vh8ac/collections/aftermath-features-85vg9us,200
2012,Finalist,,Al Jazeera,,The Death of Muammar Gaddafi,http://www.aljazeera.com/news/africa/2011/10/20111020111520869621.html,200
2012,Finalist,,Berliner Morgenpost,,"Whisper Jokes in the <span class=""caps"">GDR</span> – Protest Off the Record",http://www.morgenpost.de/fluesterwitze,200
2012,Finalist,,Bloomberg News,,The Fed’s Trillion-Dollar Secret,http://www.bloomberg.com/news/2011-11-28/secret-fed-loans-undisclosed-to-congress-gave-banks-13-billion-in-income.html,200
2012,Finalist,,California Watch,,California Lost,http://californiawatch.org/health-and-welfare/edge-paradise-coachella-workers-live-grim-conditions-12877,verified
2012,Finalist,,California Watch,,Decoding Prime,http://californiawatch.org/health-and-welfare/prime-healthcares-treatment-rare-ailments-stands-out-13021,verified
2012,Finalist,,California Watch,,,http://www.californiawatch.org/,200
2012,Finalist,,California Watch,Center for Investigative Reporting,Broken Shield,http://californiawatch.org/broken-shield,verified
2012,Finalist,,Carolina Photojournalism Workshop,,Finding the Uwharries,http://www.carolinaphotojournalism.org/cpjw,200
2012,Finalist,,CartoDB,,,http://www.cartodb.com/,200
2012,Finalist,,CNN,,Belief Blog,http://religion.blogs.cnn.com/,200
2012,Finalist,,CNN,,,http://www.cnn.com/,200
2012,Finalist,,Counterspill,,,http://www.counterspill.org/,200
2012,Finalist,,Edmonton Journal,,University of Alberta Shooting,http://www.edmontonjournal.com/news/Three+dead+after+attempted+armoured+robbery+Edmonton/6786020/story.html,200
2012,Finalist,,El Tiempo,,The Cords That Bind Us,http://www.eltiempo.com/Multimedia/especiales/musica-de-cuerda-colombia/,200
2012,Finalist,,ESPN,,Outside the Lines: A Man Obsessed,http://espn.go.com/espn/eticket/worldtriathlon,verified
2012,Finalist,,Harvest Public Media,,The Farmer of the Future,http://harvestpublicmedia.org/farmerofthefuture,verified
2012,Finalist,,Homicide Watch D.C.,,,http://homicidewatch.org/,verified
2012,Finalist,,Il Tirreno,,,http://www.iltirreno.it/,301
2012,Finalist,,Lab Rat,,Mary Elizabeth Williams,http://www.salon.com/2011/11/24/my_life_as_a_lab_rat/,200
2012,Finalist,,Las Vegas Sun,,Education Coverage and the Turnaround,http://www.lasvegassun.com/turnaround/,301
2012,Finalist,,Los Angeles Times,,Open Source Election Tools,http://datadesk.latimes.com/posts/2012/01/introducing-python-elections/,verified
2012,Finalist,,Los Angeles Times,,Death and Dying — Steve Lopez,http://www.latimes.com/news/local/steve-lopez/,301
2012,Finalist,,Milwaukee Journal Sentinel,,Empty Cradles,http://www.jsonline.com/emptycradles,301
2012,Finalist,,Mother Jones,,Kevin Drum Blog,http://motherjones.com/kevin-drum/2011/10/price-plutocracy-0,verified
2012,Finalist,,Mother Jones,,"Terrorists for the <span class=""caps"">FBI</span>",http://www.motherjones.com/special-reports/2011/08/fbi-terrorist-informants,200
2012,Finalist,,National Film Board of Canada,,Bear 71,http://bear71.nfb.ca/,verified
2012,Finalist,,Neon Tommy,,USC Shootings,http://www.neontommy.com/news/2012/04/two-usc-students-killed-apparent-carjacking-attempt-near-campus,200
2012,Finalist,,NewsCred,,,http://www.newscred.com/,200
2012,Finalist,,Newsday,,Tenth Anniversary of 9/11 Attacks,http://longisland.newsday.com/911-memories/,verified
2012,Finalist,,Nieman Journalism Lab,,,http://www.niemanlab.org/,200
2012,Finalist,,NPR,,Judging The Health Care Law,http://www.npr.org/series/148920753/judging-the-health-care-law,200
2012,Finalist,,NPR,Public Media Stations in Eight States,StateImpact,http://stateimpact.npr.org/,200
2012,Finalist,,New York Times,,Punched Out — The Life and Death of a Hockey Enforcer,http://nytimes.com/boogaard,200
2012,Finalist,,New York Times,,A Record Chain of Kidney Transplants,http://www.nytimes.com/interactive/2012/02/18/health/record-chain-of-kidney-transplants.html,verified
2012,Finalist,,ProPublica,,The Opportunity Gap: Is Your State Providing Equal Access to Education?,http://projects.propublica.org/schools/,200
2012,Finalist,,ProPublica,,Redistricting: How Powerful Interests Are Drawing You Out of a Vote,http://www.propublica.org/article/how-democrats-fooled-californias-redistricting-commission,200
2012,Finalist,,Remapping Debate,,Putting Detroit’s Problems in Regional and Historical Context,http://www.remappingdebate.org,200
2012,Finalist,,Salon,,Andrew Leonard: The Student Loan Crisis,http://www.salon.com/2012/04/16/a_huge_student_loan_scam/singleton/,200
2012,Finalist,,Slate,,Oscars Coverage,http://hive.slate.com/hive/fix-the-oscars,verified
2012,Finalist,,Slate,,Slate Political Gabfest,https://www.facebook.com/Gabfest,200
2012,Finalist,,Slate,,,http://www.slate.com/,200
2012,Finalist,,St. Louis Beacon,,Class: The Great Divide,https://www.stlbeacon.org/#!/list/AND[CATEGORY[class]],200
2012,Finalist,,St. Louis Beacon,,,http://www.stlbeacon.org/,200
2012,Finalist,,Tampa Bay Times,,Stand Your Ground,http://www.tampabay.com/stand,200
2012,Finalist,,Associated Press,,The Fall of Tripoli,http://news.yahoo.com/libyan-rebels-attacking-tripoli-224402452.html,302
2012,Finalist,,Mary Sue,,Minorities Within a Minority Culture,http://www.themarysue.com/how-to-illustrate-wheelchairs/,200
2012,Finalist,,Morning News,,Twitter by Post,http://www.themorningnews.org/article/twitter-by-post,200
2012,Finalist,,New York Times,,Abused and Used,http://www.nytimes.com/interactive/nyregion/abused-and-used-series-page.html,200
2012,Finalist,,New York Times,,Hurricane Irene,http://www.nytimes.com/indexes/2011/08/27/,verified
2012,Finalist,,New York Times,,FiveThirtyEight — Nate Silver’s Political Calculus,http://fivethirtyeight.blogs.nytimes.com/,verified
2012,Finalist,,Philadelphia Inquirer,,Philly School Files,http://www.philly.com/phillyschoolfiles,200
2012,Finalist,,Seattle Times,,The Seattle Times Editorial Section,http://seattletimes.nwsource.com/html/editorialsopinionpages/2018389866_blue-scholars-prometheus-brown-seattle-shootings.html,200
2012,Finalist,,Seattle Times,,Methadone and the Politics of Pain,http://seattletimes.nwsource.com/flatpages/specialreports/methadone/methadoneandthepoliticsofpain.html,200
2012,Finalist,,Seattle Times,,,http://seattletimes.nwsource.com/,200
2012,Finalist,,Tennessean,,Occupy Nashville,http://www.tennessean.com/section/projects25,200
2012,Finalist,,Texas Tribune,,Primary Night 2012,http://www.texastribune.org/election-2012/scoreboard/,200
2012,Finalist,,Texas Tribune,,,http://www.texastribune.org/,200
2012,Finalist,,Toronto Star,,Somalia: Where Famine Is a Crime,http://somalia.thestar.com/,200
2012,Finalist,,Washington Post,,Following the Dreamers: What Happened to the Seat Pleasant 59?,http://www.washingtonpost.com/wp-srv/special/local/seat-pleasant-following-the-dreamers/,200
2012,Finalist,,Washington Post,,Under Suspicion: Voices About Muslims in America,http://www.washingtonpost.com/wp-srv/special/nation/muslims-in-america/,200
2012,Finalist,,University of Miami School of Communication,,Visualizing Florida,http://www.visualizingflorida.org/,200
2012,Finalist,,Universo Online,,First Anniversary of Japan Earthquake,http://noticias.uol.com.br/1-ano-terremoto-no-japao/,302
2012,Finalist,,WebMD,,Supreme Court and Health Care Reform,http://www.webmd.com/news/breaking-news/supreme-court-health-care-reform,200
2012,Finalist,,WLRN Miami Herald News,,The Canoe Project,http://wlrnunderthesun.org/canoe-project/,200
2012,Finalist,,WNYC,,,http://www.wnyc.org/,200
2012,Finalist,,WSJ.com,,,http://wsj.com/,200
2012,Finalist,,Yahoo!,,Lyndsey Parker Yahoo! Music,http://music.yahoo.com/blogs/reality-rocks/american-idol-day-season-11-finale-dish-235553736.html,verified
2012,Winner,Non-English Projects Small/Medium,Borderzine.com,,Mexodus,http://mexodus.borderzine.com/,verified
2012,Winner,Gannett Foundation Award for Innovative Investigative Journalism Medium,California Watch,,Broken Shield,http://californiawatch.org/public-safety/sloppy-investigations-leave-abuse-disabled-unsolved-14971,verified
2012,Winner,Feature Large,CNN,,Mauritania,http://www.cnn.com/mauritania,200
2012,Winner,Explanatory Reporting Small,Earthfix,,,http://earthfix.opb.org/,verified
2012,Winner,Topical Reporting Small,Earthfix,,,http://earthfix.opb.org/,verified
2012,Winner,Online Commentary Large,ESPN,,Grantland.com — Bill Simmons,http://www.grantland.com/story/_/id/8026268/the-consequences-caring,200
2012,Winner,General Excellence in Online Journalism Small,Frontline,,,http://www.pbs.org/wgbh/pages/frontline/,200
2012,Winner,Non-English Projects Large,Gazeta do Povo,,Portraits of Paran&aacute;,http://www.gazetadopovo.com.br/vidaecidadania/retratosparana/,200
2012,Winner,Knight Award for Public Service,Homicide Watch D.C.,,,http://homicidewatch.org/,verified
2012,Winner,Planned News/Events Small,Knight News Innovation Laboratory,,Congressional Primaries 2012,http://www.congressionalprimaries.org/,200
2012,Winner,Breaking News Large,Los Angeles Times,,Occupy L.A.,http://timelines.latimes.com/occupy-la-breaking-news/,200
2012,Winner,Online Commentary Small,National Film Board of Canada,,Bear 71,http://bear71.nfb.ca/,verified
2012,Winner,Explanatory Reporting Large,New York Times,,Connecting Music and Gesture,http://www.nytimes.com/interactive/2012/04/06/arts/music/the-connection-between-gesture-and-music.html,verified
2012,Winner,General Excellence in Online Journalism Large,New York Times,,,http://nytimes.com/,200
2012,Winner,Feature Small,Powering a Nation,,Coal: A Love Story,http://coalalovestory.com/,verified
2012,Winner,General Excellence in Online Journalism Medium,ProPublica,,,http://www.propublica.org/,200
2012,Winner,General Excellence Non-English Small/Medium,Rue89,,,http://www.rue89.com/,200
2012,Winner,Online Commentary Medium,Slate,,Mad Men Coverage,http://www.slate.com/articles/arts/tv_club/features/2012/mad_men_season_5/week_1/mad_men_returns_and_the_tv_club_puts_on_its_party_plaid_.html,200
2012,Winner,Gannett Foundation Award for Innovative Investigative Journalism Small,NPR,,No Choice: Florida Charter Schools Failing to Serve Students with Disabilities,http://stateimpact.npr.org/florida/2011/12/14/no-choice-florida-charter-schools-failing-to-serve-students-with-disabilities/,200
2012,Winner,Gannett Foundation Award for Technical Innovation in the Service of Digital Journalism,Storify,,,http://storify.com/,200
2012,Winner,Planned News/Events Medium,Stuff.co.nz,The Press,12:51,http://www.stuff.co.nz/12-51,200
2012,Winner,Gannett Foundation Award for Innovative Investigative Journalism Large,Tampa Bay Times,,Stand Your Ground,http://www.tampabay.com/stand,200
2012,Winner,Feature Medium,Chronicle of Higher Education,,The Education of Dasmine Cathey,http://chronicle.com/dasmine,verified
2012,Winner,Planned News/Events Large,New York Times,,The Reckoning – America and the World a Decade After 9/11,http://www.nytimes.com/thereckoning,200
2012,Winner,News and Online Commentary Student,Red Line Project,,"The Red Line Project — <span class=""caps"">NATO</span> Coverage",http://www.redlineproject.org,200
2012,Winner,Feature Student,UC Berkeley Graduate School of Journalism,,Slab City Stories,http://slabcitystories.com/,200
2012,Winner,Topical Reporting Large,Voice of America,,Middle East Voices,http://www.middleeastvoices.com/,200
2012,Winner,Explanatory Reporting Medium,Who Doesn’t,,College Completion: Who Graduates from College,http://collegecompletion.chronicle.com/,verified
2012,Winner,Breaking News Medium,WNYC,,Hurricane Irene Threatens New York City,http://www.wnyc.org/blogs/wnyc-news-blog/2011/aug/25/hurricane-irene-barrles-toward-tri-state-area/,200
2012,Winner,Topical Reporting Medium,WNYC,,"Continuing Coverage: <span class=""caps"">NYPD</span> Stop and Frisk",http://www.wnyc.org/articles/wnyc-news/2012/may/29/city-teenagers-say-stop-and-frisk-all-about-race-and-class/,200
2013,Finalist,,Al Jazeera,,Israel’s Fractured Memory,http://stream.aljazeera.com/story/201305142347-0022757,200
2013,Finalist,,AxisPhilly,,Property Tax Changes,http://apps.axisphilly.org/avi-map,#N/A
2013,Finalist,,AxisPhilly,,Philadelphia’s Property Tax Upheaval,http://axisphilly.org/project/taxes/,verified
2013,Finalist,,BillMoyers.com,,Economic Inequality,http://billmoyers.com/spotlight/economic-inequality/,verified
2013,Finalist,,Bloomberg News,,Untangling&nbsp;FOIA,http://www.bloomberg.com/news/2012-09-28/obama-cabinet-flunks-disclosure-test-with-19-in-20-ignoring-law.html,200
2013,Finalist,,Chicago Tribune,,Crime in Chicago,http://crime.chicagotribune.com/,verified
2013,Finalist,,Chicago Tribune,,Tarbell,http://tarbell.tribapps.com/readme/,200
2013,Finalist,,Chicago Tribune,,His Saving Grace,http://graphics.chicagotribune.com/grace/,verified
2013,Finalist,,Chronicle of Philanthropy,,How America Gives,http://philanthropy.com/section/How-America-Gives/621,200
2013,Finalist,,Detroit Free Press,,The Packard Plant: Why It Has To Go,http://www.freep.com/packard,200
2013,Finalist,,Detroit Free Press,,Jim Schaefer’s Kwame Kilpatrick Fraud Trial Blog,http://www.freep.com/schaeferblog_ona,200
2013,Finalist,,DW Deutsche Welle,,Mumbai Madness – Traffic in a Megacity,http://webdocs.dw.de/mumbai/english,200
2013,Finalist,,Earthfix,,,http://earthfix.info/,verified
2013,Finalist,,Earthfix,,,http://earthfix.info/communities/article/earthfixs-topical-coverage-of-the-environment-in-2/,verified
2013,Finalist,,FactCheck.org,,Fact-Checking the Presidential Debates and Party Conventions,http://factcheck.org/2012/10/factchecking-the-hofstra-debate/,verified
2013,Finalist,,Gina and Michelle Found Alive,,Decade of Captivity: Amanda,http://www.cleveland.com/metro/index.ssf/2013/05/tv_station_reports_berry_dejes.html,200
2013,Finalist,,Grantland.com,,Out in the Great Alone,http://www.grantland.com/story/_/id/9175394/out-great-alone,200
2013,Finalist,,Harvest Public Media,,America’s Big Beef,http://harvestpublicmedia.org/big-beef,verified
2013,Finalist,,Hoy Chicago,CU-CitizenAccess.org,Crunch Time: The Relationship Between the Police Departments and Black Communities in Champaign and Urbana,http://www.vivelohoy.com/noticias/8123062/crunch-time-black-people-and-jaywalking-in-champaign,200
2013,Finalist,,La Nacion,,,http://www.lanacion.com.ar/,301
